Id,task_1,task_2
data/test/nevus/ISIC_0015369.jpg,-0.3078845143318176,-0.25136932730674744
data/test/nevus/ISIC_0015419.jpg,-0.426099568605423,-0.4157377779483795
data/test/nevus/ISIC_0015416.jpg,-0.21328598260879517,-0.3847491443157196
data/test/nevus/ISIC_0015383.jpg,-0.24500873684883118,-0.3216931223869324
data/test/nevus/ISIC_0015404.jpg,-0.34725046157836914,-0.3738376200199127
data/test/nevus/ISIC_0015360.jpg,-0.3471055328845978,-0.3765144348144531
data/test/nevus/ISIC_0015418.jpg,-0.3648378849029541,-0.3117803931236267
data/test/nevus/ISIC_0015390.jpg,-0.3810815215110779,-0.4116717278957367
data/test/nevus/ISIC_0015364.jpg,-0.33128827810287476,-0.37146899104118347
data/test/nevus/ISIC_0015368.jpg,-0.26844051480293274,-0.33586421608924866
data/test/nevus/ISIC_0015412.jpg,-0.31834256649017334,-0.4591728150844574
data/test/nevus/ISIC_0015411.jpg,-0.2578614354133606,-0.32332178950309753
data/test/nevus/ISIC_0015544.jpg,-0.24914339184761047,-0.2861518859863281
data/test/nevus/ISIC_0015566.jpg,-0.23251590132713318,-0.38255205750465393
data/test/nevus/ISIC_0015593.jpg,-0.43468987941741943,-0.48138633370399475
data/test/nevus/ISIC_0015568.jpg,-0.4086282253265381,-0.4409378468990326
data/test/nevus/ISIC_0015582.jpg,-0.31765225529670715,-0.4473700225353241
data/test/nevus/ISIC_0015468.jpg,-0.24287933111190796,-0.32650867104530334
data/test/nevus/ISIC_0015436.jpg,-0.34493157267570496,-0.29120853543281555
data/test/nevus/ISIC_0015482.jpg,-0.2595755457878113,-0.24946819245815277
data/test/nevus/ISIC_0015559.jpg,-0.35370898246765137,-0.4799402952194214
data/test/nevus/ISIC_0015447.jpg,-0.3536859154701233,-0.30941781401634216
data/test/nevus/ISIC_0015537.jpg,-0.29288747906684875,-0.2794198989868164
data/test/nevus/ISIC_0015464.jpg,-0.38902127742767334,-0.33017995953559875
data/test/nevus/ISIC_0015526.jpg,-0.2742355167865753,-0.2527437210083008
data/test/nevus/ISIC_0015510.jpg,-0.2618221938610077,-0.32984426617622375
data/test/nevus/ISIC_0015455.jpg,-0.4404783248901367,-0.32371219992637634
data/test/nevus/ISIC_0015466.jpg,-0.3255842924118042,-0.2858429253101349
data/test/nevus/ISIC_0015607.jpg,-0.2147645652294159,-0.25575387477874756
data/test/nevus/ISIC_0015614.jpg,-0.2201610803604126,-0.2824569642543793
data/test/nevus/ISIC_0015603.jpg,-0.20209336280822754,-0.2446318119764328
data/test/nevus/ISIC_0015617.jpg,-0.38014400005340576,-0.18970626592636108
data/test/nevus/ISIC_0015476.jpg,-0.32829660177230835,-0.4395141005516052
data/test/nevus/ISIC_0015481.jpg,-0.21809515357017517,-0.33672237396240234
data/test/nevus/ISIC_0015440.jpg,-0.29154208302497864,-0.31910863518714905
data/test/nevus/ISIC_0015485.jpg,-0.2046281397342682,-0.2964406907558441
data/test/nevus/ISIC_0015563.jpg,-0.3264155685901642,-0.4047139883041382
data/test/nevus/ISIC_0015625.jpg,-0.25124505162239075,-0.26454800367355347
data/test/nevus/ISIC_0015636.jpg,-0.273067444562912,-0.25124016404151917
data/test/nevus/ISIC_0015631.jpg,-0.3417667746543884,-0.3673231899738312
data/test/nevus/ISIC_0015940.jpg,-0.48078498244285583,-0.46181464195251465
data/test/nevus/ISIC_0015948.jpg,-0.4858359694480896,-0.4067634046077728
data/test/nevus/ISIC_0015959.jpg,-0.4140230119228363,-0.3750964105129242
data/test/nevus/ISIC_0015962.jpg,-0.38406720757484436,-0.5152477622032166
data/test/nevus/ISIC_0015953.jpg,-0.5559439659118652,-0.3954106271266937
data/test/nevus/ISIC_0015949.jpg,-0.27338239550590515,-0.3138248026371002
data/test/nevus/ISIC_0015946.jpg,-0.36037853360176086,-0.39254745841026306
data/test/nevus/ISIC_0015944.jpg,-0.3677263855934143,-0.3882332146167755
data/test/nevus/ISIC_0015965.jpg,-0.28631582856178284,-0.5013110041618347
data/test/nevus/ISIC_0015957.jpg,-0.3715159296989441,-0.2895740568637848
data/test/nevus/ISIC_0015638.jpg,-0.20347025990486145,-0.18915103375911713
data/test/nevus/ISIC_0015947.jpg,-0.3974781632423401,-0.32361432909965515
data/test/nevus/ISIC_0015951.jpg,-0.3451778292655945,-0.3005765378475189
data/test/nevus/ISIC_0015954.jpg,-0.4663335680961609,-0.4982692301273346
data/test/nevus/ISIC_0015943.jpg,-0.34390589594841003,-0.30016446113586426
data/test/nevus/ISIC_0015939.jpg,-0.3224182724952698,-0.2412090301513672
data/test/nevus/ISIC_0015964.jpg,-0.24329158663749695,-0.41947242617607117
data/test/nevus/ISIC_0015937.jpg,-0.4145156443119049,-0.46733811497688293
data/test/nevus/ISIC_0015941.jpg,-0.2887342572212219,-0.3111532926559448
data/test/nevus/ISIC_0015936.jpg,-0.25142917037010193,-0.2969134747982025
data/test/nevus/ISIC_0015641.jpg,-0.3630620837211609,-0.3601207435131073
data/test/nevus/ISIC_0015938.jpg,-0.3964610695838928,-0.374900221824646
data/test/nevus/ISIC_0015950.jpg,-0.3613479733467102,-0.5140458941459656
data/test/nevus/ISIC_0015956.jpg,-0.6384028196334839,-0.4599781036376953
data/test/nevus/ISIC_0015961.jpg,-0.41882383823394775,-0.6384225487709045
data/test/nevus/ISIC_0015945.jpg,-0.37943440675735474,-0.37061387300491333
data/test/nevus/ISIC_0015958.jpg,-0.329905241727829,-0.44604721665382385
data/test/nevus/ISIC_0015955.jpg,-0.39142853021621704,-0.45988625288009644
data/test/nevus/ISIC_0015966.jpg,-0.3451126515865326,-0.46153420209884644
data/test/nevus/ISIC_0015963.jpg,-0.3249243199825287,-0.33732089400291443
data/test/nevus/ISIC_0015960.jpg,-0.39487671852111816,-0.4743957817554474
data/test/nevus/ISIC_0015645.jpg,-0.14449337124824524,-0.26188477873802185
data/test/nevus/ISIC_0015952.jpg,-0.35174158215522766,-0.26136842370033264
data/test/nevus/ISIC_0015942.jpg,-0.3422473669052124,-0.34247276186943054
data/test/nevus/ISIC_0015967.jpg,-0.4821739196777344,-0.4059230089187622
data/test/nevus/ISIC_0015968.jpg,-0.20528677105903625,-0.2822037935256958
data/test/nevus/ISIC_0015973.jpg,-0.4007747173309326,-0.3364409804344177
data/test/nevus/ISIC_0015971.jpg,-0.34179461002349854,-0.36584174633026123
data/test/nevus/ISIC_0015969.jpg,-0.40537071228027344,-0.3344593346118927
data/test/nevus/ISIC_0015974.jpg,-0.35618695616722107,-0.2937670648097992
data/test/nevus/ISIC_0015972.jpg,-0.2991397976875305,-0.27649641036987305
data/test/nevus/ISIC_0015975.jpg,-0.3613924980163574,-0.41526225209236145
data/test/nevus/ISIC_0015976.jpg,-0.3495805859565735,-0.5364753007888794
data/test/nevus/ISIC_0015978.jpg,-0.44247105717658997,-0.33972686529159546
data/test/nevus/ISIC_0015979.jpg,-0.3923323154449463,-0.3894154727458954
data/test/nevus/ISIC_0015991.jpg,-0.3610215485095978,-0.3730613589286804
data/test/nevus/ISIC_0015981.jpg,-0.4918596148490906,-0.5460614562034607
data/test/nevus/ISIC_0015985.jpg,-0.38060879707336426,-0.42141595482826233
data/test/nevus/ISIC_0015986.jpg,-0.41185861825942993,-0.3673856556415558
data/test/nevus/ISIC_0015990.jpg,-0.4319610595703125,-0.5064244270324707
data/test/nevus/ISIC_0015983.jpg,-0.23425742983818054,-0.3881131410598755
data/test/nevus/ISIC_0015988.jpg,-0.34258735179901123,-0.35771408677101135
data/test/nevus/ISIC_0015989.jpg,-0.4891272783279419,-0.494089275598526
data/test/nevus/ISIC_0015984.jpg,-0.36255669593811035,-0.313679039478302
data/test/nevus/ISIC_0015980.jpg,-0.41605088114738464,-0.496164470911026
data/test/nevus/ISIC_0015987.jpg,-0.4229905903339386,-0.391236811876297
data/test/nevus/ISIC_0015992.jpg,-0.37433338165283203,-0.4451574385166168
data/test/nevus/ISIC_0015993.jpg,-0.34268033504486084,-0.4832763373851776
data/test/nevus/ISIC_0015982.jpg,-0.33787599205970764,-0.3878258168697357
data/test/nevus/ISIC_0016005.jpg,-0.5493470430374146,-0.363569438457489
data/test/nevus/ISIC_0016006.jpg,-0.3082005977630615,-0.28681930899620056
data/test/nevus/ISIC_0015994.jpg,-0.3002709746360779,-0.47274595499038696
data/test/nevus/ISIC_0015995.jpg,-0.34190016984939575,-0.44825276732444763
data/test/nevus/ISIC_0015998.jpg,-0.39539840817451477,-0.36823201179504395
data/test/nevus/ISIC_0016002.jpg,-0.25750797986984253,-0.32871463894844055
data/test/nevus/ISIC_0015999.jpg,-0.23573657870292664,-0.2790968120098114
data/test/nevus/ISIC_0016003.jpg,-0.37104281783103943,-0.34772637486457825
data/test/nevus/ISIC_0015997.jpg,-0.3520663380622864,-0.3544595241546631
data/test/nevus/ISIC_0016001.jpg,-0.27212509512901306,-0.326118528842926
data/test/nevus/ISIC_0016000.jpg,-0.33433759212493896,-0.3804861009120941
data/test/nevus/ISIC_0015996.jpg,-0.3413837254047394,-0.5421149134635925
data/test/nevus/ISIC_0016004.jpg,-0.3895479738712311,-0.4218790829181671
data/test/nevus/ISIC_0016007.jpg,-0.4285725951194763,-0.4171198606491089
data/test/nevus/ISIC_0016008.jpg,-0.32145005464553833,-0.30437949299812317
data/test/nevus/ISIC_0016009.jpg,-0.5230723023414612,-0.5139129757881165
data/test/nevus/ISIC_0016011.jpg,-0.46626487374305725,-0.39949673414230347
data/test/nevus/ISIC_0016013.jpg,-0.40303903818130493,-0.44845062494277954
data/test/nevus/ISIC_0016031.jpg,-0.2963526248931885,-0.48402467370033264
data/test/nevus/ISIC_0016036.jpg,-0.23223528265953064,-0.2702116072177887
data/test/nevus/ISIC_0016029.jpg,-0.46292680501937866,-0.5648537278175354
data/test/nevus/ISIC_0016019.jpg,-0.4286116361618042,-0.36571070551872253
data/test/nevus/ISIC_0016014.jpg,-0.3379247188568115,-0.33955618739128113
data/test/nevus/ISIC_0016034.jpg,-0.339570552110672,-0.4152517020702362
data/test/nevus/ISIC_0016028.jpg,-0.3026398718357086,-0.2684536278247833
data/test/nevus/ISIC_0016018.jpg,-0.4582771360874176,-0.47303783893585205
data/test/nevus/ISIC_0016027.jpg,-0.34191393852233887,-0.3078564405441284
data/test/nevus/ISIC_0016016.jpg,-0.31942489743232727,-0.3110482394695282
data/test/nevus/ISIC_0016017.jpg,-0.34282705187797546,-0.3260960876941681
data/test/nevus/ISIC_0016025.jpg,-0.49228978157043457,-0.48009565472602844
data/test/nevus/ISIC_0016012.jpg,-0.20292294025421143,-0.2769542932510376
data/test/nevus/ISIC_0016033.jpg,-0.3056824207305908,-0.4256346523761749
data/test/nevus/ISIC_0016035.jpg,-0.42009103298187256,-0.43687498569488525
data/test/nevus/ISIC_0016024.jpg,-0.28054600954055786,-0.38524505496025085
data/test/nevus/ISIC_0016023.jpg,-0.27371904253959656,-0.24431346356868744
data/test/nevus/ISIC_0016015.jpg,-0.48586392402648926,-0.43861153721809387
data/test/nevus/ISIC_0016030.jpg,-0.3737833499908447,-0.32217809557914734
data/test/nevus/ISIC_0016026.jpg,-0.37216493487358093,-0.257069855928421
data/test/nevus/ISIC_0016022.jpg,-0.23577457666397095,-0.3129678964614868
data/test/nevus/ISIC_0016042.jpg,-0.43755602836608887,-0.41110658645629883
data/test/nevus/ISIC_0016038.jpg,-0.36609482765197754,-0.27160561084747314
data/test/nevus/ISIC_0016037.jpg,-0.2623284161090851,-0.5247959494590759
data/test/nevus/ISIC_0016041.jpg,-0.4171823561191559,-0.425405889749527
data/test/nevus/ISIC_0016040.jpg,-0.2498089075088501,-0.2603212594985962
data/test/nevus/ISIC_0016043.jpg,-0.44180601835250854,-0.41541382670402527
data/test/nevus/ISIC_0016044.jpg,-0.43035173416137695,-0.29555636644363403
data/test/nevus/ISIC_0016052.jpg,-0.42826998233795166,-0.5142534375190735
data/test/nevus/ISIC_0016050.jpg,-0.3086920380592346,-0.2959349453449249
data/test/nevus/ISIC_0016049.jpg,-0.4471711218357086,-0.4786936342716217
data/test/nevus/ISIC_0016045.jpg,-0.3100658655166626,-0.3357771933078766
data/test/nevus/ISIC_0016048.jpg,-0.2960766553878784,-0.3756221830844879
data/test/nevus/ISIC_0016053.jpg,-0.30086249113082886,-0.380348801612854
data/test/nevus/ISIC_0016056.jpg,-0.3469584584236145,-0.3016067147254944
data/test/nevus/ISIC_0016046.jpg,-0.3156358599662781,-0.2719287574291229
data/test/nevus/ISIC_0016054.jpg,-0.28167736530303955,-0.34540796279907227
data/test/nevus/ISIC_0016051.jpg,-0.28308600187301636,-0.3372027575969696
data/test/nevus/ISIC_0016055.jpg,-0.5102928280830383,-0.4327925741672516
data/test/nevus/ISIC_0016061.jpg,-0.3622143268585205,-0.359259694814682
data/test/nevus/ISIC_0016064.jpg,-0.3062703013420105,-0.3111688196659088
data/test/nevus/ISIC_0016058.jpg,-0.25013673305511475,-0.2730323374271393
data/test/nevus/ISIC_0016060.jpg,-0.21337449550628662,-0.3053581416606903
data/test/nevus/ISIC_0016062.jpg,-0.35188472270965576,-0.5113717317581177
data/test/nevus/ISIC_0016063.jpg,-0.25920698046684265,-0.4773816466331482
data/test/nevus/ISIC_0016068.jpg,-0.3387061655521393,-0.4010806679725647
data/test/nevus/ISIC_0016057.jpg,-0.39367347955703735,-0.45971161127090454
data/test/nevus/ISIC_0016065.jpg,-0.3127683401107788,-0.28770413994789124
data/test/nevus/ISIC_0016066.jpg,-0.2725377678871155,-0.33156391978263855
data/test/nevus/ISIC_0016059.jpg,-0.40557241439819336,-0.4050619900226593
data/test/nevus/ISIC_0016069.jpg,-0.29795101284980774,-0.38509923219680786
data/test/nevus/ISIC_0016070.jpg,-0.45454010367393494,-0.5304602980613708
data/test/nevus/ISIC_0016071.jpg,-0.25023195147514343,-0.28058061003685
data/test/nevus/ISIC_0016072.jpg,-0.3057175576686859,-0.31140846014022827
data/test/seborrheic_keratosis/ISIC_0012086.jpg,-0.4198950529098511,-0.4068794548511505
data/test/seborrheic_keratosis/ISIC_0012134.jpg,-0.2895611822605133,-0.3267196714878082
data/test/seborrheic_keratosis/ISIC_0012136.jpg,-0.2980523109436035,-0.3918832540512085
data/test/seborrheic_keratosis/ISIC_0012178.jpg,-0.2952263355255127,-0.4123002588748932
data/test/seborrheic_keratosis/ISIC_0012314.jpg,-0.4103723168373108,-0.3220749795436859
data/test/seborrheic_keratosis/ISIC_0012323.jpg,-0.39571645855903625,-0.3607841432094574
data/test/seborrheic_keratosis/ISIC_0012265.jpg,-0.39018476009368896,-0.40797287225723267
data/test/seborrheic_keratosis/ISIC_0012387.jpg,-0.3136913776397705,-0.24647177755832672
data/test/seborrheic_keratosis/ISIC_0012358.jpg,-0.41731008887290955,-0.5074402689933777
data/test/seborrheic_keratosis/ISIC_0012223.jpg,-0.3777258098125458,-0.34599998593330383
data/test/seborrheic_keratosis/ISIC_0012266.jpg,-0.35860273241996765,-0.36535391211509705
data/test/seborrheic_keratosis/ISIC_0012372.jpg,-0.4208572506904602,-0.4491286873817444
data/test/seborrheic_keratosis/ISIC_0012273.jpg,-0.2865695059299469,-0.23548108339309692
data/test/seborrheic_keratosis/ISIC_0012388.jpg,-0.5511608719825745,-0.4041244089603424
data/test/seborrheic_keratosis/ISIC_0012272.jpg,-0.3066371977329254,-0.3139932453632355
data/test/seborrheic_keratosis/ISIC_0012215.jpg,-0.3625786602497101,-0.5364018082618713
data/test/seborrheic_keratosis/ISIC_0012364.jpg,-0.3384911119937897,-0.33048850297927856
data/test/seborrheic_keratosis/ISIC_0012330.jpg,-0.3678089380264282,-0.31970372796058655
data/test/seborrheic_keratosis/ISIC_0012375.jpg,-0.3830764889717102,-0.3333391547203064
data/test/seborrheic_keratosis/ISIC_0012248.jpg,-0.30612149834632874,-0.32740750908851624
data/test/seborrheic_keratosis/ISIC_0012240.jpg,-0.2874402403831482,-0.3586515188217163
data/test/seborrheic_keratosis/ISIC_0012207.jpg,-0.32287174463272095,-0.2451714128255844
data/test/seborrheic_keratosis/ISIC_0012199.jpg,-0.4175529181957245,-0.4667738676071167
data/test/seborrheic_keratosis/ISIC_0012448.jpg,-0.28726905584335327,-0.3060873746871948
data/test/seborrheic_keratosis/ISIC_0012432.jpg,-0.4356350898742676,-0.3070826828479767
data/test/seborrheic_keratosis/ISIC_0012510.jpg,-0.2530466914176941,-0.31618016958236694
data/test/seborrheic_keratosis/ISIC_0012414.jpg,-0.3843265771865845,-0.44368529319763184
data/test/seborrheic_keratosis/ISIC_0012447.jpg,-0.31659916043281555,-0.4226513206958771
data/test/seborrheic_keratosis/ISIC_0012428.jpg,-0.3716071844100952,-0.3873702883720398
data/test/seborrheic_keratosis/ISIC_0012522.jpg,-0.3208596110343933,-0.49619731307029724
data/test/seborrheic_keratosis/ISIC_0012537.jpg,-0.2526284158229828,-0.36430639028549194
data/test/seborrheic_keratosis/ISIC_0012548.jpg,-0.42204180359840393,-0.32598450779914856
data/test/seborrheic_keratosis/ISIC_0013270.jpg,-0.43523839116096497,-0.5035938024520874
data/test/seborrheic_keratosis/ISIC_0013319.jpg,-0.39947816729545593,-0.27987921237945557
data/test/seborrheic_keratosis/ISIC_0014457.jpg,-0.4325726330280304,-0.4729461967945099
data/test/seborrheic_keratosis/ISIC_0013673.jpg,-0.29893672466278076,-0.33835163712501526
data/test/seborrheic_keratosis/ISIC_0014251.jpg,-0.3183373808860779,-0.32305625081062317
data/test/seborrheic_keratosis/ISIC_0014409.jpg,-0.43247300386428833,-0.3393542468547821
data/test/seborrheic_keratosis/ISIC_0012852.jpg,-0.30127665400505066,-0.3545350730419159
data/test/seborrheic_keratosis/ISIC_0013465.jpg,-0.4149060845375061,-0.32574087381362915
data/test/seborrheic_keratosis/ISIC_0014419.jpg,-0.3212457001209259,-0.45167940855026245
data/test/seborrheic_keratosis/ISIC_0013393.jpg,-0.39383435249328613,-0.3169859051704407
data/test/seborrheic_keratosis/ISIC_0014006.jpg,-0.503686785697937,-0.3967778980731964
data/test/seborrheic_keratosis/ISIC_0012928.jpg,-0.35843589901924133,-0.3389791250228882
data/test/seborrheic_keratosis/ISIC_0013169.jpg,-0.3704015910625458,-0.3256186842918396
data/test/seborrheic_keratosis/ISIC_0014386.jpg,-0.47235894203186035,-0.33076539635658264
data/test/seborrheic_keratosis/ISIC_0013977.jpg,-0.4190140962600708,-0.29142650961875916
data/test/seborrheic_keratosis/ISIC_0014392.jpg,-0.3813592791557312,-0.34897923469543457
data/test/seborrheic_keratosis/ISIC_0012848.jpg,-0.4374665319919586,-0.39990490674972534
data/test/seborrheic_keratosis/ISIC_0013203.jpg,-0.47532835602760315,-0.46733853220939636
data/test/seborrheic_keratosis/ISIC_0014177.jpg,-0.38044318556785583,-0.3499261438846588
data/test/seborrheic_keratosis/ISIC_0012705.jpg,-0.3002566993236542,-0.34770438075065613
data/test/seborrheic_keratosis/ISIC_0013030.jpg,-0.4805484414100647,-0.33439093828201294
data/test/seborrheic_keratosis/ISIC_0012786.jpg,-0.494692325592041,-0.45115187764167786
data/test/seborrheic_keratosis/ISIC_0013708.jpg,-0.21408846974372864,-0.2668997347354889
data/test/seborrheic_keratosis/ISIC_0013035.jpg,-0.3407963514328003,-0.3095107972621918
data/test/seborrheic_keratosis/ISIC_0013271.jpg,-0.5012741088867188,-0.41917768120765686
data/test/seborrheic_keratosis/ISIC_0013281.jpg,-0.3764362633228302,-0.3757021725177765
data/test/seborrheic_keratosis/ISIC_0012757.jpg,-0.413716584444046,-0.3805600702762604
data/test/seborrheic_keratosis/ISIC_0013170.jpg,-0.335054486989975,-0.3493780791759491
data/test/seborrheic_keratosis/ISIC_0012955.jpg,-0.41415196657180786,-0.34320148825645447
data/test/seborrheic_keratosis/ISIC_0014278.jpg,-0.48604679107666016,-0.41690024733543396
data/test/seborrheic_keratosis/ISIC_0012974.jpg,-0.3538263440132141,-0.4156304895877838
data/test/seborrheic_keratosis/ISIC_0013764.jpg,-0.3721022605895996,-0.417636513710022
data/test/seborrheic_keratosis/ISIC_0013085.jpg,-0.36767277121543884,-0.4147120416164398
data/test/seborrheic_keratosis/ISIC_0014643.jpg,-0.3438141345977783,-0.3073008954524994
data/test/seborrheic_keratosis/ISIC_0014645.jpg,-0.2212505340576172,-0.28688156604766846
data/test/seborrheic_keratosis/ISIC_0014575.jpg,-0.3275590240955353,-0.26755115389823914
data/test/seborrheic_keratosis/ISIC_0014631.jpg,-0.2719269394874573,-0.2220127284526825
data/test/seborrheic_keratosis/ISIC_0014600.jpg,-0.360665887594223,-0.2522655427455902
data/test/seborrheic_keratosis/ISIC_0014634.jpg,-0.2769030034542084,-0.21590249240398407
data/test/seborrheic_keratosis/ISIC_0014644.jpg,-0.2948283553123474,-0.17798925936222076
data/test/seborrheic_keratosis/ISIC_0014648.jpg,-0.4232097566127777,-0.2595252990722656
data/test/seborrheic_keratosis/ISIC_0014586.jpg,-0.29895657300949097,-0.26110559701919556
data/test/seborrheic_keratosis/ISIC_0014627.jpg,-0.32786497473716736,-0.23893217742443085
data/test/seborrheic_keratosis/ISIC_0014653.jpg,-0.48281508684158325,-0.4006780683994293
data/test/seborrheic_keratosis/ISIC_0014503.jpg,-0.44863030314445496,-0.37153658270835876
data/test/seborrheic_keratosis/ISIC_0014626.jpg,-0.31238770484924316,-0.17614926397800446
data/test/seborrheic_keratosis/ISIC_0014649.jpg,-0.43127378821372986,-0.31375423073768616
data/test/seborrheic_keratosis/ISIC_0014474.jpg,-0.3240949511528015,-0.39042729139328003
data/test/seborrheic_keratosis/ISIC_0014652.jpg,-0.43034762144088745,-0.3768081068992615
data/test/seborrheic_keratosis/ISIC_0014567.jpg,-0.3513776361942291,-0.26078546047210693
data/test/seborrheic_keratosis/ISIC_0014619.jpg,-0.2679653763771057,-0.22516943514347076
data/test/seborrheic_keratosis/ISIC_0014647.jpg,-0.3630654811859131,-0.3541842997074127
data/test/seborrheic_keratosis/ISIC_0014574.jpg,-0.2787567675113678,-0.4080280363559723
data/test/seborrheic_keratosis/ISIC_0014588.jpg,-0.29279404878616333,-0.3015442192554474
data/test/seborrheic_keratosis/ISIC_0014500.jpg,-0.36865681409835815,-0.418461412191391
data/test/seborrheic_keratosis/ISIC_0014629.jpg,-0.29697155952453613,-0.19452543556690216
data/test/seborrheic_keratosis/ISIC_0014590.jpg,-0.3450362980365753,-0.2692405879497528
data/test/seborrheic_keratosis/ISIC_0014587.jpg,-0.3055582046508789,-0.29800888895988464
